,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
1992-11-20,6.0,37274.0,8.0,346.0,0.034,1.89,10,138.0,-5,155.0
1992-11-21,7.6,66489.0,9.8,345.0,0.05,2.34,13,120.0,-16,
1992-11-22,11.2,184381.0,19.3,414.0,0.053,6.57,30,134.0,-10,162.0
1992-11-23,9.1,99422.0,8.7,445.0,0.049,3.5,40,162.0,-48,171.7
1992-11-24,7.4,92079.0,5.1,421.0,0.054,1.91,27,172.0,-31,169.4
1992-11-25,,64215.0,2.5,427.0,,0.93,27,176.0,-31,162.4
1992-11-26,5.8,62735.0,3.0,409.0,0.042,0.96,23,164.0,-27,158.2
1992-11-27,6.2,50601.0,3.4,354.0,0.056,0.86,13,164.0,-8,152.6
1992-11-28,5.7,49291.0,8.6,346.0,0.037,1.97,17,140.0,-14,144.7
1992-11-29,,,,,0.239,,13,130.0,-2,136.0
1992-11-30,,,,,,,23,104.0,-16,135.9
1992-12-01,,,,,,,33,96.0,-35,127.1
1992-12-02,,,,,,,20,83.0,-13,126.0
1992-12-03,8.7,131656.0,7.6,402.0,0.046,2.45,30,87.0,-22,121.3
1992-12-04,8.8,86529.0,6.5,388.0,0.045,1.94,30,87.0,-20,115.9
1992-12-05,7.6,48613.0,6.7,338.0,0.079,1.65,17,75.0,-12,112.4
1992-12-06,,,,,,,10,71.0,-3,115.9
1992-12-07,13.5,287398.0,12.7,382.0,0.134,4.11,23,50.0,12,116.1
1992-12-08,12.1,335594.0,6.2,665.0,0.042,4.83,40,93.0,-15,124.8
1992-12-09,5.5,205947.0,3.3,680.0,0.05,3.08,33,134.0,-12,129.6
1992-12-10,5.0,160642.0,4.6,597.0,0.06,3.27,30,146.0,-13,137.5
1992-12-11,5.4,126874.0,4.7,560.0,0.044,2.9,23,171.0,-6,159.0
1992-12-12,,,,,,,20,161.0,-1,163.1
1992-12-13,,,,,,,20,167.0,0,167.6
1992-12-14,,,,,,,23,170.0,-5,161.8
1992-12-15,6.8,197754.0,6.6,529.0,0.049,3.69,27,165.0,-6,150.4
1992-12-16,6.2,100450.0,5.4,443.0,0.059,2.18,17,161.0,-7,145.8
1992-12-17,12.8,181243.0,14.2,457.0,0.055,6.19,33,155.0,-16,145.5
1992-12-18,,,,,,,20,145.0,-35,144.9
1992-12-19,,,,,,,23,143.0,-14,142.2
1992-12-20,,,,,,,27,143.0,-18,143.2
1992-12-21,9.3,174072.0,6.1,498.0,0.05,2.99,27,124.0,-12,140.8
1992-12-22,5.1,202251.0,4.3,523.0,0.046,2.31,20,134.0,-15,137.6
1992-12-23,6.3,216301.0,4.0,519.0,0.035,2.13,20,117.0,-6,139.3
1992-12-24,,,,,,,20,115.0,-12,132.0
1992-12-25,,,,,,,13,120.0,-8,132.0
1992-12-26,,,,,,,10,133.0,-2,127.2
1992-12-27,2.7,,,,,,13,108.0,19,121.2
1992-12-28,16.1,64191.0,19.5,410.0,0.068,6.67,40,127.0,-26,123.4
1992-12-29,10.5,114296.0,10.8,421.0,0.057,3.91,47,115.0,-87,121.3
1992-12-30,,67390.0,9.9,374.0,,2.79,23,102.0,-44,121.9
1992-12-31,10.7,,,,,,23,83.0,-23,125.8
1993-01-01,,118601.0,10.6,437.0,,4.08,23,63.0,-1,118.3
1993-01-02,9.6,342780.0,5.0,671.0,0.053,4.52,37,56.0,-22,117.4
1993-01-03,7.3,343251.0,3.8,729.0,0.052,4.05,43,52.0,-31,120.6
1993-01-04,6.6,308471.0,3.3,763.0,0.058,3.91,43,71.0,-28,117.1
1993-01-05,5.8,285808.0,3.2,748.0,,3.56,33,98.0,-24,120.8
1993-01-06,,,,,,,30,115.0,-16,125.8
1993-01-07,,,,,,,37,111.0,-15,126.3
1993-01-08,,,,,,,30,122.0,-21,128.6
1993-01-09,5.6,131905.0,7.5,472.0,0.093,3.44,30,129.0,-18,124.5
1993-01-10,9.9,132782.0,8.6,551.0,0.052,5.34,33,137.0,-15,127.7
1993-01-11,,,,,,,33,125.0,-22,127.4
1993-01-12,,,,,,,27,129.0,-27,135.6
1993-01-13,8.7,119223.0,12.2,440.0,,4.73,23,132.0,-11,136.6
1993-01-14,6.7,258760.0,5.6,567.0,0.051,3.57,37,95.0,-24,128.8
1993-01-15,6.0,105136.0,5.6,539.0,0.051,3.27,27,80.0,-16,121.9
1993-01-16,5.2,171059.0,5.2,511.0,0.054,2.72,23,81.0,-7,129.1
1993-01-17,5.1,85657.0,5.3,472.0,0.037,2.3,27,85.0,-15,121.9
1993-01-18,5.5,33733.0,9.8,426.0,0.049,3.23,23,91.0,-8,117.7
1993-01-19,,,,,0.147,,37,93.0,-4,112.7
1993-01-20,,,,,,,27,71.0,-16,106.5
1993-01-21,7.5,39141.0,5.1,397.0,0.067,1.66,17,65.0,-17,103.3
1993-01-22,7.0,51981.0,8.4,363.0,0.056,2.25,17,47.0,-8,101.0
1993-01-23,5.4,70185.0,11.1,355.0,,2.8,10,41.0,-5,102.7
1993-01-24,7.7,61966.0,14.9,352.0,,3.72,23,62.0,-6,101.6
1993-01-25,13.2,494730.0,12.1,553.0,0.103,7.49,30,70.0,-7,102.6
1993-01-26,6.0,217822.0,5.5,570.0,0.051,3.7,33,51.0,-36,103.3
1993-01-27,4.8,134751.0,3.6,509.0,0.05,1.86,27,59.0,-23,107.6
1993-01-28,4.2,105681.0,5.2,452.0,0.053,2.11,17,51.0,-15,108.6
1993-01-29,4.5,81075.0,5.8,397.0,0.058,1.82,13,48.0,-8,110.7
1993-01-30,7.5,67036.0,19.5,375.0,0.04,5.3,27,49.0,-5,109.6
1993-01-31,,108249.0,23.5,325.0,0.193,5.64,53,44.0,-50,115.6
1993-02-01,,,,,,,40,31.0,-49,121.5
1993-02-02,,,,,,,33,48.0,-35,124.7
1993-02-03,5.7,93956.0,5.3,500.0,,2.65,20,103.0,-23,133.0
1993-02-04,4.3,65840.0,5.8,439.0,0.05,2.31,17,119.0,-23,143.2
1993-02-05,,30652.0,9.1,364.0,,2.42,17,167.0,-15,155.6
1993-02-06,2.8,28041.0,17.3,345.0,,4.13,13,170.0,-2,178.8
1993-02-07,9.2,495971.0,7.2,628.0,,5.62,37,180.0,-15,171.2
1993-02-08,7.2,239551.0,4.3,675.0,0.045,3.93,47,188.0,-44,183.4
1993-02-09,5.3,222319.0,3.3,673.0,0.042,2.96,40,177.0,-40,180.3
1993-02-10,5.5,110412.0,4.5,530.0,0.049,2.5,30,160.0,-32,175.0
1993-02-11,5.4,161227.0,4.5,543.0,0.066,2.69,33,133.0,-34,168.8
1993-02-12,6.5,144407.0,5.9,520.0,,3.18,23,136.0,-23,144.9
1993-02-13,,,,,,,27,129.0,-22,131.7
1993-02-14,,,,,,,17,115.0,-20,137.9
1993-02-15,,,,,,,10,103.0,-14,131.6
1993-02-16,,,,,,,13,124.0,-7,130.5
1993-02-17,12.7,,,,,,37,96.0,-26,121.4
1993-02-18,5.2,53268.0,4.5,441.0,0.065,1.84,27,112.0,-49,123.2
1993-02-19,4.9,71243.0,7.6,385.0,0.091,2.28,17,124.0,-30,113.4
1993-02-20,14.6,343726.0,13.5,504.0,0.063,7.15,37,136.0,-26,120.6
1993-02-21,7.0,297904.0,3.5,725.0,0.054,3.68,37,129.0,-24,120.3
1993-02-22,5.9,224851.0,2.3,669.0,0.046,2.08,40,140.0,-32,130.3
1993-02-23,5.4,113920.0,2.7,571.0,0.061,1.75,20,142.0,-24,129.6
1993-02-24,5.1,140653.0,4.3,497.0,0.057,2.13,17,126.0,-12,132.7
1993-02-25,5.0,118782.0,4.4,442.0,,1.71,17,124.0,-8,125.5
1993-02-26,,,,,,,13,121.0,-4,123.8
1993-02-27,,,,,,,10,121.0,-2,121.6
1993-02-28,,,,,,,33,124.0,-26,121.4
1993-03-01,9.6,217973.0,11.5,474.0,0.051,5.28,33,112.0,-18,129.6
1993-03-02,6.2,206903.0,7.0,521.0,0.049,3.77,37,117.0,-29,141.0
1993-03-03,6.4,112640.0,7.5,508.0,0.059,3.79,43,123.0,-45,148.6
1993-03-04,4.7,69198.0,6.8,410.0,0.074,2.39,33,136.0,-35,163.8
1993-03-05,4.8,52994.0,6.2,385.0,,1.84,17,154.0,-21,162.5
1993-03-06,6.0,51201.0,15.2,362.0,,3.99,20,141.0,-13,164.0
1993-03-07,9.3,100682.0,9.3,390.0,,2.73,33,136.0,-35,150.9
1993-03-08,11.2,134049.0,19.6,408.0,0.082,7.97,37,120.0,-24,144.3
1993-03-09,15.7,390872.0,14.4,591.0,0.079,9.54,53,125.0,-73,140.6
1993-03-10,,,,,,,27,119.0,-48,146.7
1993-03-11,,,,,,,43,126.0,-55,148.0
1993-03-12,,,,,,,37,113.0,-55,158.7
1993-03-13,,,,,,,40,98.0,-37,139.9
1993-03-14,5.0,203624.0,3.0,568.0,,1.94,37,82.0,-30,134.2
1993-03-15,6.1,148325.0,7.6,493.0,0.055,3.5,47,88.0,-61,129.7
1993-03-16,8.7,155286.0,7.8,526.0,0.044,4.07,43,82.0,-46,120.5
1993-03-17,7.0,198820.0,4.3,530.0,0.051,2.43,37,88.0,-36,122.4
1993-03-18,5.3,152478.0,3.4,559.0,0.053,2.17,30,101.0,-31,126.2
1993-03-19,5.6,164750.0,5.1,488.0,0.056,2.42,23,106.0,-22,133.4
1993-03-20,7.5,164965.0,9.0,490.0,0.062,4.31,33,103.0,-24,127.0
1993-03-21,8.2,286044.0,7.6,625.0,0.058,5.29,40,114.0,-20,129.7
1993-03-22,5.5,167182.0,3.6,629.0,,2.85,40,107.0,-25,126.6
1993-03-23,,,,,,,23,92.0,-13,120.1
1993-03-24,,,,,,,50,62.0,-52,114.4
1993-03-25,,,,,,,30,59.0,-34,116.0
1993-03-26,4.6,70084.0,3.5,498.0,0.052,1.73,20,67.0,-18,116.4
1993-03-27,,,,,,,27,75.0,-21,122.4
1993-03-28,6.5,38860.0,6.0,378.0,0.027,1.64,30,75.0,-34,125.8
1993-03-29,12.0,36550.0,12.9,364.0,0.033,3.22,27,79.0,-31,128.3
1993-03-30,11.1,109298.0,10.3,368.0,0.04,2.63,33,85.0,-31,128.7
1993-03-31,5.4,65336.0,9.2,374.0,0.045,2.54,23,90.0,-22,124.9
1993-04-01,4.6,70711.0,6.7,382.0,0.062,2.03,20,102.0,-14,123.5
1993-04-02,3.5,40963.0,6.4,337.0,0.036,1.4,10,102.0,-11,120.7
1993-04-03,3.4,38201.0,7.5,310.0,,1.44,10,114.0,0,117.0
1993-04-04,,,,,0.198,,40,102.0,-29,116.4
1993-04-05,,,,,,,60,114.0,-114,118.9
1993-04-06,,,,,,,27,135.0,-44,133.1
1993-04-07,,,,,,,27,120.0,-37,130.0
1993-04-08,7.8,122146.0,8.6,451.0,,3.48,37,123.0,-37,143.5
1993-04-09,3.7,76205.0,8.0,459.0,,3.37,37,132.0,-32,136.0
1993-04-10,4.0,110636.0,2.7,536.0,0.059,1.54,33,120.0,-41,139.2
1993-04-11,6.3,73142.0,8.0,430.0,0.051,2.96,20,85.0,-14,119.4
1993-04-12,8.7,109602.0,13.8,412.0,0.048,4.65,23,56.0,-18,103.7
1993-04-13,9.4,260434.0,7.5,528.0,0.044,3.92,40,33.0,-31,97.7
1993-04-14,6.4,124589.0,4.2,499.0,0.045,2.05,33,23.0,-35,92.8
1993-04-15,5.9,120120.0,4.8,494.0,,2.34,37,20.0,-40,88.8
1993-04-16,,,,,,,30,20.0,-30,90.9
1993-04-17,,,,,,,23,52.0,-11,96.5
1993-04-18,,,,,,,33,74.0,-19,106.6
1993-04-19,6.5,174846.0,9.8,468.0,,4.28,23,77.0,-12,111.9
1993-04-20,8.6,192816.0,7.8,530.0,0.058,4.26,37,135.0,-19,119.9
1993-04-21,6.8,209907.0,3.1,673.0,0.051,2.8,43,149.0,-28,120.5
1993-04-22,6.0,226782.0,7.4,622.0,0.052,5.59,33,141.0,-9,118.4
1993-04-23,5.2,117795.0,4.4,534.0,0.058,2.57,23,146.0,-8,122.9
1993-04-24,4.0,92951.0,9.3,510.0,0.041,4.68,23,149.0,0,130.3
1993-04-25,3.6,32779.0,12.9,427.0,0.055,4.71,23,133.0,1,126.2
1993-04-26,3.1,29502.0,11.7,387.0,0.044,3.46,13,80.0,6,125.0
1993-04-27,4.0,20079.0,9.4,354.0,0.025,2.34,10,94.0,-1,119.6
1993-04-28,,,,,,,13,82.0,9,115.2
1993-04-29,,,,,,,23,62.0,14,108.1
1993-04-30,,,,,,,27,58.0,1,107.4
1993-05-01,,,,,,,17,42.0,-15,104.2
1993-05-02,7.6,52604.0,16.9,346.0,0.046,4.0,13,41.0,-1,104.7
1993-05-03,7.4,106755.0,10.7,381.0,0.065,3.14,20,54.0,-4,108.9
1993-05-04,6.8,57416.0,10.6,340.0,0.036,2.35,13,89.0,2,112.4
1993-05-05,7.9,55881.0,12.6,340.0,0.06,3.0,13,99.0,-1,120.0
1993-05-06,6.9,58214.0,16.2,358.0,0.065,4.19,23,96.0,-2,122.2
1993-05-07,7.2,106019.0,10.6,401.0,0.057,3.47,30,95.0,-8,133.0
1993-05-08,11.8,277438.0,8.1,553.0,0.051,4.85,47,104.0,-41,131.2
1993-05-09,8.3,327612.0,4.4,692.0,0.039,4.17,50,112.0,-41,131.5
1993-05-10,8.5,,,,,,47,154.0,-59,136.8
1993-05-11,,,,,,,13,161.0,-32,134.7
1993-05-12,,,,,,,30,149.0,-35,129.0
1993-05-13,,,,,,,20,109.0,-27,122.4
1993-05-14,4.2,132690.0,20.1,489.0,0.027,8.89,27,76.0,-12,114.6
1993-05-15,7.9,179541.0,6.2,483.0,0.044,2.84,27,66.0,-8,106.7
1993-05-16,5.9,119771.0,4.4,492.0,0.058,2.21,23,48.0,-14,101.1
1993-05-17,6.2,128589.0,6.3,451.0,0.058,2.63,30,41.0,-14,98.4
1993-05-18,7.2,104339.0,6.3,430.0,0.053,2.38,17,31.0,-5,93.5
1993-05-19,7.0,140750.0,4.9,492.0,0.058,2.4,23,18.0,-12,93.1
1993-05-20,4.8,134451.0,3.6,495.0,0.057,1.84,17,42.0,-11,93.4
1993-05-21,4.8,113577.0,5.3,403.0,0.044,1.66,7,32.0,-2,93.3
1993-05-22,4.6,40989.0,12.1,352.0,0.039,2.87,10,24.0,7,94.1
1993-05-23,,,,,,,3,28.0,1,97.3
1993-05-24,,,,,,,7,42.0,4,100.9
1993-05-25,,,,,,,3,68.0,12,102.4
1993-05-26,,,,,,,10,85.0,14,110.4
1993-05-27,,,,,,,33,76.0,-4,122.7
1993-05-28,8.8,328205.0,8.0,582.0,0.048,5.3,37,95.0,-13,129.2
1993-05-29,5.5,217511.0,3.4,556.0,0.05,2.08,23,117.0,-13,132.5
1993-05-30,3.7,82261.0,2.8,471.0,0.054,1.27,10,125.0,-5,144.1
1993-05-31,5.4,78197.0,5.5,396.0,0.057,1.76,13,123.0,4,142.1
1993-06-01,6.8,81937.0,4.1,405.0,0.055,1.38,10,147.0,3,140.4
1993-06-02,4.7,41087.0,17.0,335.0,0.024,3.4,13,142.0,7,143.4
1993-06-03,10.3,116539.0,21.4,377.0,0.047,5.9,30,141.0,1,140.4
1993-06-04,10.5,441791.0,7.3,691.0,,6.19,50,115.0,-44,133.7
1993-06-05,,,,,,,43,105.0,-43,137.7
1993-06-06,,,,,,,33,116.0,-30,131.3
1993-06-07,,,,,,,33,101.0,-24,115.7
1993-06-08,,,,,,,27,77.0,-20,115.2
1993-06-09,6.2,88003.0,3.4,489.0,0.042,1.61,17,64.0,-20,118.9
1993-06-10,5.5,72875.0,8.2,418.0,0.07,3.37,27,66.0,-8,116.0
1993-06-11,9.7,153406.0,5.3,486.0,0.058,2.51,20,52.0,-29,104.9
1993-06-12,7.9,209076.0,6.3,503.0,0.051,3.17,27,25.0,-16,96.2
1993-06-13,6.3,173650.0,5.3,488.0,0.048,2.52,27,14.0,-16,89.4
1993-06-14,4.6,88601.0,4.6,447.0,0.055,1.86,20,14.0,-12,86.4
1993-06-15,6.2,52878.0,6.2,391.0,0.05,1.91,13,14.0,-7,84.6
1993-06-16,6.4,34827.0,5.9,358.0,0.041,1.48,7,18.0,1,85.0
1993-06-17,6.0,35037.0,7.4,345.0,0.051,1.76,13,24.0,0,86.1
1993-06-18,,,,,,,7,22.0,4,87.4
1993-06-19,,,,,,,13,21.0,-4,88.8
1993-06-20,,,,,,,13,34.0,-2,94.1
1993-06-21,,,,,,,3,36.0,8,94.0
1993-06-22,4.6,20232.0,14.2,284.0,0.017,2.08,13,38.0,5,99.8
1993-06-23,18.0,213294.0,31.1,392.0,0.077,8.53,30,71.0,21,113.1
1993-06-24,8.3,244539.0,4.5,686.0,0.05,3.89,37,70.0,-7,125.4
1993-06-25,6.0,166511.0,2.7,612.0,0.033,1.97,33,82.0,-15,122.6
1993-06-26,4.2,162985.0,3.1,523.0,0.067,1.78,20,82.0,-7,126.0
1993-06-27,5.3,103760.0,4.0,466.0,0.058,1.77,17,94.0,-4,131.7
1993-06-28,4.5,65209.0,6.1,409.0,0.073,2.09,10,96.0,6,127.8
1993-06-29,5.6,59174.0,16.8,370.0,0.058,4.75,23,110.0,10,126.7
1993-06-30,7.0,30526.0,8.4,366.0,0.157,2.14,23,98.0,-5,120.3
1993-07-01,,,,,,,37,81.0,-15,111.8
1993-07-02,,,,,,,37,85.0,-21,113.6
1993-07-03,,,,,,,33,92.0,-21,114.2
1993-07-04,8.7,,,,,,20,111.0,-17,110.1
1993-07-05,6.1,103486.0,5.8,400.0,0.043,1.83,10,101.0,-9,103.9
1993-07-06,7.8,30468.0,9.6,358.0,0.027,2.35,10,81.0,1,98.4
1993-07-07,10.7,46006.0,9.1,370.0,0.06,2.56,20,62.0,0,96.5
1993-07-08,8.6,95958.0,17.4,438.0,0.03,6.26,30,56.0,10,96.4
1993-07-09,8.6,168121.0,10.1,454.0,0.057,4.21,27,53.0,-4,93.2
1993-07-10,7.2,207202.0,7.4,526.0,0.049,4.12,27,43.0,-3,89.0
1993-07-11,6.1,176100.0,3.9,580.0,0.047,2.63,30,49.0,-17,85.8
1993-07-12,5.0,118935.0,4.6,503.0,0.047,2.29,20,49.0,-14,88.7
1993-07-13,,,,,,,23,71.0,-14,89.5
1993-07-14,,,,,,,7,87.0,-6,95.7
1993-07-15,,,,,,,13,92.0,1,96.3
1993-07-16,,,,,,,7,87.0,4,100.3
1993-07-17,4.6,41253.0,12.0,353.0,0.03,2.86,7,93.0,9,102.6
1993-07-18,2.9,41820.0,18.9,337.0,0.019,4.01,13,111.0,14,103.7
1993-07-19,3.8,23200.0,18.5,320.0,0.019,3.4,13,114.0,9,104.1
1993-07-20,9.4,140047.0,27.5,395.0,0.055,7.47,30,99.0,1,105.6
1993-07-21,5.5,126880.0,4.7,507.0,0.045,2.4,30,92.0,-16,108.9
1993-07-22,4.9,142754.0,4.9,486.0,0.049,2.3,23,81.0,-9,111.2
1993-07-23,3.2,91909.0,3.8,460.0,0.06,1.63,13,94.0,-2,113.3
1993-07-24,4.1,55531.0,5.5,391.0,0.062,1.73,10,92.0,0,109.8
1993-07-25,5.7,,,,,,13,85.0,-2,105.1
1993-07-26,,,,,,,10,76.0,8,106.8
1993-07-27,,,,,,,20,83.0,16,106.4
1993-07-28,,,,,,,17,82.0,7,104.6
1993-07-29,,76157.0,16.7,411.0,0.041,5.48,27,65.0,-2,103.5
1993-07-30,8.4,128024.0,6.6,429.0,0.039,2.3,17,62.0,-8,100.8
1993-07-31,5.6,96081.0,6.1,420.0,0.06,2.24,17,64.0,1,99.1
1993-08-01,4.8,43001.0,11.2,355.0,0.042,2.7,7,56.0,12,102.8
1993-08-02,3.1,28093.0,11.5,319.0,0.038,2.25,7,59.0,9,103.7
1993-08-03,6.7,37116.0,12.6,308.0,0.085,2.61,17,53.0,6,100.8
1993-08-04,12.1,98382.0,23.4,323.0,0.081,5.34,33,52.0,-10,98.9
1993-08-05,8.7,95686.0,15.3,410.0,0.041,4.79,30,40.0,-35,97.0
1993-08-06,,,,,,,27,73.0,-21,97.1
1993-08-07,,,,,,,30,64.0,-25,93.8
1993-08-08,,,,,,,17,70.0,-15,93.4
1993-08-09,,,,,,,23,87.0,-12,99.1
1993-08-10,,,,,,,17,96.0,-7,104.5
1993-08-11,5.2,116427.0,5.3,394.0,0.045,1.63,10,108.0,-5,111.2
1993-08-12,5.3,49517.0,6.0,393.0,0.039,1.8,17,86.0,-4,103.2
1993-08-13,4.1,40502.0,8.7,379.0,0.017,2.42,13,89.0,-3,99.2
1993-08-14,5.2,32375.0,8.9,348.0,0.012,1.87,3,58.0,9,94.6
1993-08-15,10.9,55778.0,19.8,328.0,0.039,4.33,20,43.0,10,92.8
1993-08-16,9.4,380572.0,5.1,719.0,0.052,5.24,60,33.0,-48,92.4
1993-08-17,7.3,250999.0,3.2,690.0,0.048,3.01,30,43.0,-47,95.1
1993-08-18,5.2,132483.0,2.9,617.0,0.05,2.19,33,41.0,-30,94.3
1993-08-19,,,,,,,27,41.0,-24,93.9
1993-08-20,,,,,,,17,34.0,-15,93.8
1993-08-21,,,,,,,13,46.0,-12,97.0
1993-08-22,,,,,,,13,62.0,-7,96.2
1993-08-23,,,,,,,7,62.0,-2,94.8
1993-08-24,6.3,64124.0,14.3,349.0,0.042,3.29,10,83.0,4,92.5
1993-08-25,4.5,56579.0,9.1,362.0,0.053,2.43,7,79.0,1,90.6
1993-08-26,4.1,32293.0,15.2,332.0,0.027,3.09,17,65.0,3,90.2
1993-08-27,13.6,63224.0,17.8,379.0,0.036,4.91,33,73.0,-26,89.4
1993-08-28,11.4,301245.0,6.4,451.0,0.088,2.83,23,71.0,-30,90.2
1993-08-29,5.2,172292.0,3.0,500.0,0.049,1.51,23,73.0,-22,91.7
1993-08-30,4.1,154510.0,3.5,470.0,0.049,1.55,10,55.0,-11,90.7
1993-08-31,6.5,104253.0,9.7,359.0,0.048,2.47,13,44.0,-1,90.6
1993-09-01,,,,,,,7,36.0,2,87.1
1993-09-02,,,,,,,13,33.0,8,82.6
1993-09-03,,,,,,,43,31.0,-22,80.9
1993-09-04,,,,,,,37,32.0,-34,80.5
1993-09-05,4.6,237898.0,5.7,534.0,0.053,3.21,27,31.0,-21,81.0
1993-09-06,3.9,93199.0,4.6,493.0,0.056,2.3,27,19.0,-16,80.2
1993-09-07,4.6,96533.0,5.4,425.0,0.043,1.91,20,17.0,-15,79.6
1993-09-08,4.4,46014.0,7.1,367.0,0.032,1.81,17,17.0,-12,80.2
1993-09-09,4.4,38416.0,9.5,340.0,0.026,2.06,13,22.0,-7,80.1
1993-09-10,5.3,27535.0,12.7,314.0,0.035,2.4,10,13.0,-5,80.1
1993-09-11,4.4,33768.0,12.0,291.0,0.026,1.94,17,17.0,-4,79.8
1993-09-12,18.4,43704.0,31.4,376.0,0.037,8.56,23,13.0,-9,79.5
1993-09-13,,,,,,,60,14.0,-102,81.1
1993-09-14,,,,,,,40,14.0,-59,82.6
1993-09-15,,,,,,,30,14.0,-41,85.6
1993-09-16,,,,,,,17,32.0,-28,89.0
1993-09-17,,,,,,,13,29.0,-19,85.9
1993-09-18,5.2,47086.0,8.2,348.0,0.044,1.95,10,26.0,-15,86.0
1993-09-19,4.4,26527.0,8.0,312.0,0.049,1.55,10,21.0,-14,85.0
1993-09-20,8.2,39418.0,15.8,329.0,0.043,3.36,30,21.0,-28,80.3
1993-09-21,7.3,73655.0,17.3,332.0,0.025,3.49,23,19.0,-30,80.6
1993-09-22,6.4,24760.0,13.3,323.0,0.011,2.42,17,19.0,-21,79.8
1993-09-23,10.9,60152.0,31.6,347.0,0.018,7.49,17,22.0,3,82.0
1993-09-24,16.4,157830.0,22.3,403.0,0.039,6.98,33,32.0,-15,90.0
1993-09-25,7.2,161368.0,5.5,493.0,0.044,2.63,23,60.0,-13,96.5
1993-09-26,,,,,,,23,60.0,-9,106.8
1993-09-27,,,,,,,23,68.0,-5,104.9
1993-09-28,,,,,,,17,72.0,-3,111.7
1993-09-29,,,,,,,33,67.0,-22,116.8
1993-09-30,,,,,,,27,64.0,-24,120.9
1993-10-01,5.6,134258.0,4.7,478.0,0.043,2.1,37,81.0,-28,117.1
1993-10-02,4.5,87297.0,5.5,429.0,0.033,1.84,17,120.0,-16,126.9
1993-10-03,4.2,55089.0,5.4,383.0,0.036,1.51,13,110.0,-13,124.8
1993-10-04,3.5,29206.0,15.1,350.0,0.017,3.35,13,126.0,1,121.5
1993-10-05,5.8,35268.0,14.7,356.0,0.013,3.36,13,113.0,-1,123.7
1993-10-06,,,,,,,23,89.0,-20,118.0
1993-10-07,8.9,56094.0,7.4,363.0,0.063,2.04,7,82.0,-4,116.6
1993-10-08,5.7,75658.0,13.8,341.0,0.152,3.34,30,88.0,-20,113.1
1993-10-09,,,,,0.204,,47,96.0,-52,110.1
1993-10-10,,,,,,,43,73.0,-40,107.1
1993-10-11,,,,,,,40,82.0,-34,102.3
1993-10-12,,,,,,,33,71.0,-28,97.3
1993-10-13,4.0,95898.0,4.0,473.0,0.041,1.73,23,47.0,-26,94.5
1993-10-14,3.7,96229.0,3.8,432.0,0.042,1.41,20,39.0,-25,90.8
1993-10-15,3.3,33431.0,6.8,355.0,0.027,1.54,7,66.0,-19,93.5
1993-10-16,5.4,37125.0,12.8,326.0,0.027,2.45,13,71.0,-11,90.3
1993-10-17,2.8,23762.0,16.9,308.0,0.022,2.9,20,52.0,-11,89.4
1993-10-18,5.2,14671.0,10.6,321.0,0.013,1.92,17,47.0,-22,86.7
1993-10-19,6.3,36744.0,14.5,310.0,0.026,2.6,20,55.0,-18,88.1
1993-10-20,4.3,43420.0,10.9,296.0,0.025,1.76,10,79.0,-10,93.5
1993-10-21,,,,,,,13,92.0,-12,94.2
1993-10-22,,,,,,,30,77.0,-3,91.3
1993-10-23,,,,,,,27,73.0,-12,91.4
1993-10-24,,,,,,,23,69.0,-17,90.6
1993-10-25,13.2,53848.0,31.6,442.0,0.06,12.61,40,54.0,-22,86.0
1993-10-26,7.1,85220.0,16.3,405.0,0.062,5.59,27,63.0,-35,87.4
1993-10-27,9.5,191273.0,11.8,496.0,0.045,5.22,47,49.0,-55,86.0
1993-10-28,4.8,100109.0,7.8,550.0,,4.84,33,37.0,-35,87.3
1993-10-29,5.2,91849.0,6.0,474.0,0.025,2.5,23,29.0,-33,90.5
1993-10-30,4.3,109972.0,5.3,438.0,0.036,1.99,7,38.0,-20,90.0
1993-10-31,5.6,33070.0,8.1,367.0,0.034,2.09,17,35.0,-21,90.1
1993-11-01,6.3,201191.0,6.5,487.0,0.07,3.04,27,18.0,-14,90.0
1993-11-02,4.7,78130.0,4.0,459.0,0.036,1.63,10,26.0,-13,91.8
1993-11-03,,,,,,,17,24.0,3,92.4
1993-11-04,,,,,,,60,27.0,-90,94.1
1993-11-05,,,,,,,43,41.0,-55,94.8
1993-11-06,,,,,,,40,45.0,-48,94.9
1993-11-07,5.4,367603.0,2.6,632.0,0.051,2.07,37,46.0,-41,93.5
1993-11-08,5.0,146076.0,2.8,572.0,0.054,1.87,33,45.0,-38,90.2
1993-11-09,3.9,113733.0,4.1,505.0,0.064,2.16,27,35.0,-27,88.7
1993-11-10,4.3,68844.0,4.5,435.0,0.056,1.76,27,34.0,-31,88.2
1993-11-11,4.1,41520.0,4.3,402.0,0.052,1.43,17,19.0,-23,87.0
1993-11-12,3.2,36703.0,4.5,369.0,0.037,1.18,10,20.0,-14,88.9
1993-11-13,,,,,,,20,28.0,-15,92.2
1993-11-14,7.5,54576.0,18.0,411.0,0.031,5.9,27,30.0,-23,92.3
1993-11-15,10.2,,,,,,23,37.0,-21,99.9
1993-11-16,,,,,,,23,43.0,-29,98.2
