,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
1968-04-14,6.4,117250.0,3.0,558.0,0.04143999999999998,1.85,37.0,136.0,-18.0,138.3
1968-04-15,5.899999999999999,185627.53,2.4090000000000016,612.0,0.039580000000000004,1.7481000000000007,30.0,156.0,-12.0,140.0
1968-04-16,5.8,196280.0,2.2,601.0,0.03941,1.59,27.0,161.0,-10.0,141.0
1968-04-17,4.6,122615.0,2.1,554.0,0.04733999999999998,1.3,23.0,129.0,-13.0,132.2
1968-04-18,4.1,95969.0,2.1,527.0,0.04064000000000001,1.14,20.0,89.0,-5.0,127.7
1968-04-19,3.4,67788.0,2.3,455.0,0.03874,0.97,7.0,75.0,1.0,125.3
1968-04-20,3.4,60734.0,2.8,378.0,0.03889999999999999,0.8,3.0,89.0,3.0,122.4
1968-04-21,3.8,51120.0,8.5,342.0,0.04026,1.94,10.0,91.0,11.0,123.4
1968-04-22,5.6,59592.0,11.7,348.0,0.04344999999999999,2.68,20.0,96.0,-2.0,115.6
1968-04-23,6.2,106801.0,5.5,398.0,0.03824999999999998,1.75,27.0,71.0,-16.0,111.7
1968-04-24,5.2,88569.0,4.4,380.0,0.03787999999999998,1.27,17.0,68.0,-13.0,117.5
1968-04-25,5.7,69114.0,4.9,358.0,0.04113999999999998,1.26,13.0,91.0,-1.0,119.9
1968-04-26,9.6,126252.0,6.6,416.0,0.045200000000000004,2.11,37.0,71.0,-22.0,114.3
1968-04-27,8.0,174229.0,3.3,550.0,0.040359999999999986,1.99,33.0,81.0,-25.0,119.1
1968-04-28,5.4,109963.0,1.7,546.0,0.05069,1.0,30.0,116.0,-20.0,128.4
1968-04-29,5.4,80591.0,2.4,499.0,0.04279,1.18,27.0,101.0,-19.0,128.0
1968-04-30,5.4,80236.0,3.7,449.0,0.03728999999999997,1.51,20.0,136.0,-11.0,132.8
1968-05-01,5.7,58022.0,3.4,467.0,0.03617999999999998,1.45,23.0,178.0,-11.0,144.8
1968-05-02,7.8,148361.0,4.5,529.0,0.043199999999999995,2.42,27.0,204.0,-15.0,148.2
1968-05-03,5.7,192497.0,3.6,597.0,0.04672000000000001,2.57,23.0,202.0,-6.0,156.3
1968-05-04,3.8,73129.0,2.6,492.0,0.038790000000000005,1.29,13.0,195.0,-5.0,154.5
1968-05-05,4.5,78056.0,3.3,377.0,0.0418,0.93,10.0,180.0,-2.0,156.0
1968-05-06,4.3,50470.0,10.4,355.0,0.043419999999999986,2.57,7.0,201.0,12.0,148.5
1968-05-07,14.185,170569.0,18.2,486.0,0.056109999999999965,7.97,47.0,191.0,-39.0,145.4
1968-05-08,5.051999999999996,138454.0,2.7,508.0,0.03220999999999999,1.41,17.0,181.0,-29.0,141.6
1968-05-09,6.5659999999999945,124940.55,5.1419999999999995,480.89,0.03465,2.2709,33.0,173.0,-36.0,139.8
1968-05-10,14.0,112102.04,16.507999999999996,363.0,0.06596,5.035899999999999,23.0,166.0,-12.0,139.7
1968-05-11,10.5,224544.61,3.0330000000000017,622.0,0.06243999999999998,2.2127000000000017,33.0,150.0,-3.0,133.5
1968-05-12,6.0,181061.07,3.121000000000001,617.0,0.04108,2.3343999999999996,37.0,116.0,-16.0,127.3
1968-05-13,5.8,213794.51,2.379000000000002,627.0,0.04450999999999999,1.7974000000000012,30.0,129.0,-7.0,128.3
1968-05-14,4.4,191013.2,3.3020000000000014,579.0,0.04417,2.1483000000000017,27.0,113.0,-4.0,138.2
1968-05-15,6.1,96928.0,4.5,525.0,0.04086,2.42,20.0,135.0,-6.0,141.8
1968-05-16,6.7,74115.0,3.9,481.0,0.04044999999999998,1.81,23.0,146.0,-18.0,150.7
1968-05-17,6.6,75237.0,5.3,441.0,0.041389999999999996,2.11,27.0,161.0,-12.0,166.5
1968-05-18,5.8,141066.0,5.0,526.0,0.04466000000000002,2.8,30.0,193.0,-12.0,178.4
1968-05-19,7.3,84347.0,4.7,454.0,0.04537999999999998,1.91,23.0,195.0,-11.0,185.3
1968-05-20,7.2,83344.0,4.1,488.0,0.04725999999999998,1.98,33.0,198.0,-23.0,193.6
1968-05-21,7.8,113423.0,2.7,544.0,0.051439999999999986,1.52,37.0,201.0,-27.0,194.6
1968-05-22,6.9,65838.0,0.8,539.0,0.05601000000000001,0.48,30.0,202.0,-31.0,190.3
1968-05-23,6.6,65801.0,1.6,506.0,0.05404000000000002,0.87,23.0,211.0,-18.0,185.7
1968-05-24,4.0,101539.0,1.6,516.0,0.03644000000000002,0.84,30.0,234.0,-29.0,182.6
1968-05-25,3.5,48787.0,1.9,434.0,0.03693,0.7,17.0,207.0,-16.0,181.0
1968-05-26,3.3,37309.0,2.6,363.0,0.034309999999999986,0.69,10.0,171.0,-8.0,177.1
1968-05-27,4.9,68236.0,6.4,349.0,0.04515999999999999,1.55,10.0,197.0,6.0,170.9
1968-05-28,7.1,63351.0,7.2,343.0,0.044499999999999984,1.69,17.0,188.0,5.0,158.1
1968-05-29,9.6,80615.0,7.4,363.0,0.04315999999999996,1.98,23.0,191.0,-9.0,150.9
1968-05-30,8.1,101799.0,5.8,394.0,0.042169999999999985,1.7,23.0,178.0,-3.0,151.3
1968-05-31,4.9,89308.0,3.2,456.0,0.03811999999999997,1.3,23.0,193.0,-5.0,148.9
1968-06-01,6.1,116044.0,6.4,467.0,0.04003000000000002,2.85,30.0,197.0,1.0,152.0
1968-06-02,6.5,86253.0,4.7,500.0,0.04052999999999999,2.33,30.0,190.0,-14.0,145.4
1968-06-03,6.7,167516.0,3.2,598.0,0.04088,2.21,30.0,171.0,-8.0,143.8
1968-06-04,3.7,138871.0,1.7,581.0,0.04140999999999999,1.12,23.0,161.0,-5.0,144.0
1968-06-05,3.8,79031.0,1.9,471.0,0.04024000000000001,0.84,13.0,163.0,-4.0,138.3
1968-06-06,3.6,83777.0,2.0,430.0,0.03921000000000002,0.72,13.0,183.0,-1.0,145.5
1968-06-07,7.1,29070.0,14.9,385.0,0.03717999999999997,4.43,23.0,195.0,5.0,152.2
1968-06-08,9.4,118709.71,4.951,484.0,0.04340000000000001,2.2995000000000005,23.0,169.0,8.0,154.6
1968-06-09,7.2,117773.29,5.063999999999998,475.0,0.04060999999999999,2.3167999999999997,20.0,146.0,2.0,149.0
1968-06-10,7.2,161161.84,6.649,518.0,0.04223,3.5653999999999995,43.0,140.0,-25.0,147.9
1968-06-11,12.6,315420.7,5.5829999999999975,725.0,0.06808999999999997,5.428300000000002,63.0,123.0,-63.0,146.5
1968-06-12,5.876000000000005,222896.41,2.726000000000001,674.0,0.043949999999999996,2.363000000000001,47.0,149.0,-59.0,143.4
1968-06-13,6.7,15488.0,8.9,462.0,0.050649999999999994,3.8,50.0,153.0,-61.0,143.4
1968-06-14,7.0,41367.0,5.9,456.0,0.03851,2.48,37.0,161.0,-45.0,139.5
1968-06-15,5.7,59842.0,4.7,426.0,0.04114999999999999,1.68,20.0,152.0,-24.0,139.7
1968-06-16,9.4,74605.0,3.9,441.0,0.04278999999999999,1.38,23.0,146.0,-17.0,138.2
1968-06-17,7.5,230294.0,2.5,585.0,0.05263000000000001,1.74,30.0,160.0,-30.0,139.6
1968-06-18,4.8,190269.0,1.5,593.0,0.041120000000000004,1.04,27.0,171.0,-23.0,143.2
1968-06-19,5.0,234060.0,0.9,646.0,0.04359,0.74,27.0,152.0,-24.0,147.5
1968-06-20,4.7,39131.0,2.5,527.0,0.04123999999999998,1.3,17.0,146.0,-6.0,151.5
1968-06-21,6.8,33698.0,2.5,430.0,0.03957999999999999,0.89,7.0,153.0,2.0,157.2
1968-06-22,6.6,63545.0,6.6,422.0,0.04337,2.35,23.0,133.0,-10.0,154.6
1968-06-23,3.2,44888.0,3.8,391.0,0.037319999999999985,1.18,17.0,143.0,-11.0,163.8
1968-06-24,2.9,48942.0,3.4,354.0,0.0372,0.86,3.0,160.0,-1.0,157.5
1968-06-25,4.8,158499.0,6.0,322.0,0.049149999999999985,1.34,10.0,157.0,5.0,154.0
1968-06-26,9.8,143095.0,8.8,436.0,0.046490000000000004,3.02,27.0,152.0,13.0,146.2
1968-06-27,5.4,82198.0,5.4,500.0,0.04533999999999998,2.7,27.0,144.0,5.0,147.6
1968-06-28,3.8,62290.0,2.8,443.0,0.03795999999999997,1.09,17.0,157.0,1.0,142.8
1968-06-29,6.9,88025.0,3.3,446.0,0.04205999999999999,1.34,23.0,133.0,4.0,139.1
1968-06-30,6.7,114332.0,2.7,487.0,0.045810000000000003,1.3,23.0,125.0,-5.0,135.9
1968-07-01,4.9,84632.0,1.9,471.0,0.04321,0.86,23.0,78.0,-15.0,128.3
1968-07-02,5.1,82497.0,2.6,449.0,0.03971,1.04,23.0,52.0,-8.0,120.3
1968-07-03,5.3,62738.0,4.8,455.0,0.0382,2.05,30.0,43.0,-9.0,117.2
1968-07-04,5.3,136245.69,4.339999999999997,498.0,0.03890999999999998,2.1404000000000005,23.0,37.0,-9.0,116.0
1968-07-05,5.0,103835.58,6.261999999999997,450.0,0.040359999999999986,2.4621000000000013,20.0,40.0,-5.0,119.4
1968-07-06,6.2,92729.08,7.483999999999996,424.0,0.04317999999999996,2.6238,17.0,58.0,0.0,120.1
1968-07-07,4.9,126053.68,3.622000000000002,508.0,0.03854999999999999,1.8266999999999998,17.0,76.0,-2.0,135.0
1968-07-08,4.0,83443.44,6.407000000000002,441.0,0.03938,2.377800000000001,17.0,126.0,2.0,147.1
1968-07-09,4.2,62354.86,6.655999999999998,391.0,0.04675000000000001,2.0267000000000004,10.0,129.0,10.0,153.6
1968-07-10,9.4,225387.07,5.673000000000001,564.68,0.045649999999999975,3.712099999999999,43.0,140.0,-7.0,157.0
1968-07-11,5.6,89590.07,6.203,453.23,0.03621,2.507600000000001,23.0,176.0,-13.0,162.8
1968-07-12,5.4,83155.71,5.878999999999999,441.0,0.03763,2.201400000000001,17.0,215.0,-12.0,166.1
1968-07-13,6.2,106489.48,6.618,440.0,0.042919999999999986,2.5772999999999997,27.0,208.0,-9.0,155.6
1968-07-14,5.5,108283.55,4.974000000000003,481.63,0.03647000000000001,2.2066,33.0,195.0,-32.0,155.9
1968-07-15,3.7,45117.58,10.532,349.01,0.03114000000000001,2.4634000000000005,17.0,174.0,-14.0,147.9
1968-07-16,4.3,88393.12,6.133000000000001,452.41,0.03771,2.4849000000000014,20.0,183.0,-1.0,149.5
1968-07-17,3.6,89242.23,2.941999999999999,505.0,0.03699,1.4172999999999996,13.0,166.0,-4.0,143.6
1968-07-18,5.5,120463.41,6.101,459.0,0.04308999999999998,2.5890000000000004,20.0,136.0,-8.0,135.2
1968-07-19,4.4,79933.37,7.297000000000001,427.0,0.03738999999999998,2.5978,20.0,144.0,-1.0,135.3
1968-07-20,4.6,46110.17,10.166,352.64,0.03712999999999998,2.424200000000001,10.0,132.0,-1.0,133.9
1968-07-21,4.9,74239.3,9.221999999999996,396.0,0.038879999999999984,2.8674,20.0,132.0,3.0,133.0
1968-07-22,7.5,138827.83,6.494999999999997,467.0,0.04218,2.8099000000000003,33.0,122.0,-13.0,139.0
1968-07-23,5.0,101738.51,4.815000000000002,484.0,0.040520000000000014,2.2003000000000013,23.0,132.0,-13.0,146.1
1968-07-24,3.3,35170.92,10.576999999999998,350.7,0.031799999999999995,2.4967,7.0,143.0,-4.0,152.7
1968-07-25,5.5,56182.84,9.005999999999995,390.32,0.03545,2.7121000000000013,17.0,176.0,4.0,158.2
1968-07-26,7.4,108516.75,6.496999999999997,474.0,0.04041999999999999,2.9523000000000015,27.0,184.0,1.0,154.4
1968-07-27,5.2,114102.5,4.067,502.0,0.03686,2.0013999999999994,23.0,180.0,-11.0,146.8
1968-07-28,4.2,88414.85,6.133999999999998,449.14,0.03815999999999999,2.431700000000002,20.0,167.0,-1.0,143.6
1968-07-29,4.5,92837.14,4.779999999999995,455.0,0.03668000000000001,1.9281999999999988,13.0,183.0,0.0,144.3
1968-07-30,4.4,61787.51,9.832000000000008,367.07,0.039369999999999995,2.5607000000000006,17.0,163.0,5.0,138.6
1968-07-31,4.0,71902.04,6.592,418.0,0.037610000000000005,2.1470999999999987,13.0,132.0,1.0,134.7
1968-08-01,2.6,38877.21,9.044000000000004,386.0,0.03261,2.4962000000000004,10.0,139.0,5.0,134.2
1968-08-02,3.6,40443.3,10.440000000000003,352.05,0.03411999999999998,2.4714000000000014,10.0,129.0,1.0,134.2
1968-08-03,8.6,28962.0,16.0,380.0,0.037089999999999984,4.64,23.0,130.0,5.0,140.9
1968-08-04,6.9,37873.0,12.8,397.0,0.034739999999999986,4.35,13.0,133.0,4.0,135.6
1968-08-05,5.8,54450.0,11.0,404.0,0.03683,3.52,27.0,133.0,7.0,135.9
1968-08-06,9.2,125703.72,5.259000000000001,491.0,0.04365999999999999,2.510800000000002,30.0,135.0,2.0,148.0
1968-08-07,6.1,99946.77,6.986000000000003,432.23,0.04361999999999999,2.571899999999999,27.0,142.0,-8.0,139.8
1968-08-08,5.1,108288.55,5.052999999999996,484.15,0.03869000000000001,2.3556000000000012,27.0,160.0,-6.0,141.8
1968-08-09,5.4,189746.06,4.157000000000002,548.0,0.04437999999999999,2.4528999999999996,27.0,139.0,-5.0,146.7
1968-08-10,4.4,121252.8,3.7460000000000004,516.0,0.042669999999999986,1.9852999999999992,20.0,127.0,-5.0,146.6
1968-08-11,4.5,108012.38,3.7570000000000023,485.0,0.039469999999999984,1.6972999999999991,13.0,147.0,-3.0,150.7
1968-08-12,5.2,64534.29,9.88,374.89,0.038610000000000005,2.7039000000000004,17.0,164.0,4.0,161.6
1968-08-13,7.0,38228.67,17.402999999999984,303.0,0.035019999999999975,3.3991000000000002,20.0,201.0,8.0,170.8
1968-08-14,7.3,186936.3,5.112999999999999,572.0,0.05412999999999999,3.362299999999997,40.0,234.0,-12.0,185.1
1968-08-15,6.4,161591.01,3.119000000000001,590.0,0.051030000000000006,2.0469,37.0,244.0,-22.0,185.7
1968-08-16,6.8,181903.37,2.7860000000000014,622.0,0.05717999999999998,2.0908000000000015,43.0,241.0,-26.0,179.0
1968-08-17,5.6,179687.55,2.333000000000001,648.03,0.04610000000000001,1.9829000000000014,47.0,227.0,-32.0,169.2
1968-08-18,4.3,130793.0,1.8,630.0,0.040209999999999996,1.41,33.0,210.0,-24.0,164.8
1968-08-19,4.5,122300.0,2.1,597.0,0.039399999999999984,1.47,23.0,193.0,-16.0,159.8
1968-08-20,3.9,109343.0,2.0,537.0,0.03611,1.19,17.0,173.0,-12.0,159.9
1968-08-21,3.5,52368.0,2.2,454.0,0.03596999999999999,0.92,10.0,195.0,-9.0,158.6
1968-08-22,5.3,69609.0,3.0,422.0,0.03763,1.08,13.0,202.0,-3.0,153.8
1968-08-23,7.9,123160.33,5.1019999999999985,490.0,0.03968999999999998,2.3604,23.0,178.0,-16.0,137.7
1968-08-24,7.8,168669.62,5.346000000000001,514.0,0.03936,2.8475999999999995,33.0,153.0,-22.0,130.8
1968-08-25,6.7,106905.27,3.1889999999999987,494.0,0.040810000000000006,1.477,10.0,122.0,-9.0,124.2
1968-08-26,6.0,61850.3,8.702,380.3,0.04312999999999999,2.5214000000000016,10.0,109.0,-7.0,118.0
1968-08-27,4.5,58210.75,9.569,368.73,0.04260999999999995,2.566500000000001,13.0,95.0,0.0,114.5
1968-08-28,3.9,48492.82,9.583000000000002,362.0,0.036499999999999984,2.4052999999999995,10.0,69.0,5.0,119.4
1968-08-29,4.2,47749.32,11.476000000000008,324.0,0.04102999999999998,2.3107999999999964,3.0,91.0,6.0,121.7
1968-08-30,4.3,39873.16,15.681000000000008,306.0,0.039429999999999986,2.884099999999999,7.0,96.0,8.0,125.5
1968-08-31,10.2,87496.21,8.674999999999997,397.86,0.04467999999999999,2.6794,27.0,89.0,-9.0,123.5
1968-09-01,7.5,71945.54,9.556000000000004,374.0,0.04096999999999998,2.6439000000000017,20.0,110.0,-15.0,129.5
1968-09-02,5.5,96194.0,7.070000000000005,433.0,0.04088,2.5986999999999982,23.0,116.0,-3.0,134.2
1968-09-03,8.8,171976.78,5.471999999999997,544.0,0.04184,3.1652000000000013,33.0,169.0,-1.0,142.8
1968-09-04,5.8,66701.0,2.8,561.0,0.051910000000000026,1.17,27.0,167.0,-9.0,143.2
1968-09-05,4.6,123087.0,2.6,538.0,0.03997999999999999,1.5,27.0,157.0,-5.0,139.6
1968-09-06,6.2,90034.0,2.7,548.0,0.048659999999999995,1.67,33.0,136.0,-8.0,136.0
1968-09-07,15.4,50258.0,3.3,505.0,0.05446999999999998,1.74,30.0,127.0,-14.0,141.1
1968-09-08,9.3,54470.0,3.9,450.0,0.07389000000000003,1.56,47.0,150.0,-71.0,149.4
1968-09-09,3.7,32776.0,5.9,430.0,0.03536,2.2,27.0,181.0,-27.0,149.4
1968-09-10,4.9,46424.0,5.7,383.0,0.03833999999999998,1.69,17.0,195.0,-17.0,156.2
1968-09-11,6.2,51477.0,4.9,351.0,0.041869999999999984,1.21,10.0,205.0,-11.0,152.5
1968-09-12,8.4,73277.0,8.6,368.0,0.042779999999999985,2.39,33.0,212.0,-13.0,156.0
1968-09-13,8.3,128018.0,7.6,447.0,0.048479999999999995,3.04,47.0,217.0,-31.0,150.6
1968-09-14,5.8,176602.79,3.0410000000000004,617.99,0.038479999999999986,2.2132000000000005,40.0,160.0,-28.0,146.7
1968-09-15,5.3,171444.08,2.9950000000000006,618.4,0.04069999999999998,2.3438000000000008,40.0,125.0,-22.0,135.7
1968-09-16,3.1,72774.73,7.326000000000004,418.83,0.03598999999999998,2.4229,23.0,119.0,-17.0,132.0
1968-09-17,3.5,43604.75,9.970000000000002,358.27,0.030870000000000005,2.446700000000002,17.0,115.0,-12.0,131.5
1968-09-18,4.6,50285.1,10.371000000000002,352.98,0.03943999999999999,2.5274,7.0,120.0,-6.0,128.7
1968-09-19,6.9,144629.04,5.1960000000000015,479.76,0.04189000000000001,2.4382999999999995,23.0,125.0,-11.0,127.3
1968-09-20,5.3,59790.28,8.373000000000001,384.05,0.04066999999999998,2.469600000000001,13.0,119.0,-8.0,127.4
1968-09-21,6.0,119117.31,6.900999999999999,443.78,0.047310000000000005,2.6614999999999993,23.0,127.0,-6.0,133.6
1968-09-22,6.3,55485.0,3.1,489.0,0.03996999999999999,1.42,23.0,140.0,-4.0,127.5
1968-09-23,5.4,189571.38,4.163000000000002,565.28,0.038860000000000006,2.5694999999999983,33.0,167.0,-23.0,126.8
1968-09-24,3.7,39539.8,10.049000000000003,355.45,0.03104999999999999,2.4246000000000003,7.0,211.0,-16.0,143.0
1968-09-25,3.0,36078.52,10.484999999999998,349.82,0.03073999999999999,2.4776,7.0,265.0,-6.0,158.1
1968-09-26,4.3,42781.24,10.458,344.1,0.03841999999999997,2.4102999999999994,13.0,261.0,5.0,160.0
1968-09-27,3.5,34388.38,10.840999999999994,346.04,0.03347999999999998,2.5143999999999984,7.0,249.0,6.0,157.8
1968-09-28,4.6,70902.81,10.228000000000009,366.0,0.039670000000000004,2.729800000000001,20.0,211.0,8.0,158.8
1968-09-29,4.0,58702.9,9.649000000000008,372.0,0.03850999999999999,2.5658,20.0,194.0,6.0,154.0
1968-09-30,4.4,70040.13,8.752000000000002,385.11,0.03998000000000001,2.5597000000000016,17.0,129.0,7.0,144.3
1968-10-01,9.5,91220.05,8.428,409.6,0.04193,2.8559999999999985,30.0,106.0,-16.0,136.5
1968-10-02,11.0,195589.67,9.349000000000006,518.0,0.04932,5.445800000000002,47.0,103.0,-43.0,136.3
1968-10-03,5.7,202386.68,2.467,622.0,0.04022000000000001,1.8343000000000007,30.0,153.0,-40.0,145.2
1968-10-04,4.2,48969.81,9.891000000000002,352.98,0.035089999999999996,2.3743000000000007,7.0,169.0,-27.0,146.1
1968-10-05,3.9,42694.45,9.971,353.26,0.031729999999999994,2.4011000000000005,7.0,167.0,-19.0,147.9
1968-10-06,4.5,93676.44,5.259000000000006,457.0,0.036849999999999994,2.1664999999999996,17.0,178.0,1.0,145.3
1968-10-07,4.6,97726.28,5.245000000000002,477.03,0.03792000000000001,2.4229000000000003,27.0,191.0,-5.0,146.9
1968-10-08,4.7,70708.08,8.665,392.48,0.038229999999999986,2.657300000000001,17.0,159.0,-13.0,141.6
1968-10-09,4.6,105323.41,4.169999999999997,494.47,0.04368000000000001,1.9877999999999993,20.0,123.0,-6.0,137.3
1968-10-10,4.1,64279.57,6.9920000000000035,406.61,0.03862,2.1666999999999974,13.0,99.0,-5.0,134.6
1968-10-11,4.9,53470.05,10.309,352.0,0.04284000000000001,2.523699999999999,7.0,135.0,6.0,133.9
1968-10-12,10.0,131903.32,17.521,390.0,0.04305,5.939200000000002,50.0,140.0,-43.0,136.8
1968-10-13,4.1,170340.95,3.053,618.71,0.040109999999999986,2.3931999999999984,40.0,99.0,-43.0,127.2
1968-10-14,4.1,171694.71,2.820000000000001,584.98,0.03812999999999997,1.8860999999999992,30.0,108.0,-30.0,132.1
1968-10-15,3.6,40691.6,9.720000000000002,355.17,0.03083999999999999,2.3729000000000013,13.0,127.0,-21.0,137.0
1968-10-16,5.0,66765.2,8.342000000000006,383.21,0.04074,2.3884000000000007,13.0,125.0,-8.0,137.2
1968-10-17,7.7,126551.95,7.089000000000003,442.46,0.04386,2.6794999999999987,23.0,116.0,-11.0,142.5
1968-10-18,5.5,72267.04,8.703999999999997,393.4,0.03762999999999998,2.649300000000002,17.0,153.0,-10.0,149.6
1968-10-19,6.2,118721.08,6.801999999999997,446.69,0.043840000000000004,2.644299999999999,23.0,159.0,-6.0,153.7
1968-10-20,3.6,43830.78,9.228000000000002,369.35,0.031010000000000003,2.443599999999996,17.0,161.0,-18.0,155.5
1968-10-21,3.6,25314.36,12.907999999999998,321.06,0.030169999999999978,2.5897000000000014,3.0,173.0,-6.0,163.3
1968-10-22,3.9,26795.48,13.050000000000004,316.23,0.029829999999999978,2.5432000000000006,3.0,190.0,-3.0,164.8
1968-10-23,6.3,38886.91,11.435999999999995,336.28,0.042069999999999955,2.5569999999999977,7.0,193.0,6.0,167.0
1968-10-24,9.5,75552.77,8.916999999999996,398.89,0.04311999999999998,2.8494999999999995,17.0,197.0,4.0,173.3
1968-10-25,4.4,62998.67,9.184000000000006,377.0,0.039299999999999995,2.5504,17.0,195.0,-10.0,171.7
1968-10-26,5.8,56411.41,9.814000000000007,367.0,0.03734999999999999,2.545200000000001,13.0,188.0,1.0,172.5
1968-10-27,5.5,118593.12,4.658999999999997,476.0,0.03966,2.080000000000001,17.0,195.0,-1.0,172.8
1968-10-28,4.8,46479.96,11.745999999999999,339.54,0.03896999999999996,2.6413999999999986,13.0,167.0,4.0,171.0
1968-10-29,16.0,178432.52,10.906000000000004,522.38,0.05673999999999998,6.4327,43.0,161.0,-7.0,191.1
