,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
1964-10-01,3.8180000000000023,97588.51,4.981000000000002,447.0,0.0,1.9790000000000003,20.0,25.0,-11.0,72.0
1964-10-02,4.250999999999999,72313.56,6.464999999999995,405.0,0.0,2.1308999999999987,10.0,18.0,-6.0,71.6
1964-10-03,6.038999999999998,75058.02,8.167000000000007,390.0,0.0,2.4669999999999974,20.0,0.0,-1.0,71.8
1964-10-04,6.644,216285.13,2.626000000000002,722.0,0.0,2.1849000000000003,40.0,0.0,-7.0,70.8
1964-10-05,6.028999999999997,199243.02,2.504000000000002,711.0,0.0,2.1838000000000006,33.0,0.0,-12.0,71.6
1964-10-06,5.289999999999996,202687.44,2.645000000000002,679.0,0.0,2.088600000000001,27.0,21.0,-5.0,72.6
1964-10-07,4.866999999999998,144091.54,4.827000000000002,543.0,0.0,2.9577000000000013,27.0,29.0,-14.0,74.0
1964-10-08,5.811999999999994,114111.58,5.122000000000007,503.0,0.0,2.6010000000000026,30.0,24.0,-10.0,76.8
1964-10-09,5.621000000000001,129730.38,5.652000000000003,490.0,0.0,2.7094,27.0,17.0,-13.0,72.9
1964-10-10,4.064999999999999,82703.01,4.521999999999999,446.0,0.0,1.7858999999999998,10.0,0.0,-9.0,72.7
1964-10-11,4.317000000000001,56400.64,7.108999999999997,386.0,0.0,2.0993000000000017,7.0,0.0,1.0,71.5
1964-10-12,5.063999999999998,146199.02,4.9310000000000045,537.8,0.0,2.9521000000000015,27.0,0.0,-15.0,69.7
1964-10-13,5.4049999999999985,82841.34,6.782999999999996,417.0,0.0,2.3203999999999994,20.0,0.0,-11.0,71.9
1964-10-14,3.722,73344.58,5.871999999999991,416.0,0.0,2.0475000000000017,17.0,0.0,-6.0,70.3
1964-10-15,4.8530000000000015,62555.29,8.057000000000002,380.0,0.0,2.393899999999999,17.0,0.0,-4.0,70.2
1964-10-16,4.584000000000002,114559.63,3.507999999999998,505.0,0.0,1.7229999999999988,10.0,0.0,1.0,70.5
1964-10-17,5.1610000000000005,52860.49,10.374,343.0,0.0,2.5251,17.0,0.0,1.0,70.4
1964-10-18,6.733999999999996,76578.16,7.024,424.0,0.0,2.3564999999999974,27.0,18.0,3.0,71.8
1964-10-19,6.920999999999999,157067.11,4.057000000000003,574.0,0.0,2.6204000000000014,40.0,17.0,-9.0,72.2
1964-10-20,4.955999999999993,171122.37,3.725000000000004,608.0,0.0,2.629900000000002,27.0,15.0,-8.0,71.9
1964-10-21,5.542999999999996,149951.25,5.207000000000004,538.0,0.0,3.095800000000001,30.0,0.0,-10.0,70.3
1964-10-22,4.483,107732.08,3.5260000000000007,494.0,0.0,1.6568999999999996,10.0,0.0,-8.0,71.8
1964-10-23,2.6439999999999992,72132.17,6.551999999999995,412.0,0.0,2.2028999999999987,0.0,0.0,-2.0,72.3
1964-10-24,4.352999999999998,50587.77,7.55800000000001,368.0,0.0,2.0504000000000016,10.0,11.0,7.0,73.0
1964-10-25,4.639999999999998,70524.22,5.9019999999999975,402.0,0.0,1.8805000000000005,10.0,12.0,1.0,75.4
1964-10-26,5.670000000000001,120406.14,6.8439999999999985,463.0,0.0,2.9446000000000003,27.0,11.0,-12.0,75.4
1964-10-27,4.918000000000001,70469.9,6.881999999999998,419.0,0.0,2.3148,17.0,14.0,-14.0,74.9
1964-10-28,3.839000000000001,59522.07,7.152999999999996,382.0,0.0,2.0707000000000013,13.0,0.0,-4.0,73.5
1964-10-29,4.168000000000003,89543.06,4.841000000000002,453.87,0.0,1.9998000000000002,17.0,14.0,-9.0,73.2
1964-10-30,2.3850000000000002,39967.31,8.347,345.0,0.0,1.9786999999999995,7.0,24.0,-6.0,73.2
1964-10-31,2.484,47554.4,10.43599999999999,324.0,0.0,2.2541,3.0,14.0,0.0,74.0
1964-11-01,6.626,78882.25,8.515,414.0,0.0,2.9900000000000007,27.0,14.0,6.0,73.6
1964-11-02,4.611999999999998,127141.89,4.115000000000005,519.92,0.0,2.261000000000002,23.0,12.0,-13.0,73.3
1964-11-03,4.156999999999999,72804.75,6.338999999999995,406.52,0.0,2.0945999999999994,10.0,12.0,-10.0,72.7
1964-11-04,3.934000000000002,90025.85,5.042000000000004,436.0,0.0,1.9220000000000015,17.0,0.0,-3.0,72.1
1964-11-05,4.2890000000000015,99063.19,5.701000000000001,434.0,0.0,2.127900000000002,20.0,0.0,-6.0,71.6
1964-11-06,4.438999999999998,74113.7,6.398999999999994,406.04,0.0,2.098699999999999,10.0,11.0,-3.0,72.6
1964-11-07,2.8979999999999997,64393.94,6.862999999999996,398.0,0.0,2.0852,3.0,11.0,4.0,71.5
1964-11-08,6.065999999999999,83106.41,7.155000000000001,423.0,0.0,2.4772999999999987,20.0,11.0,9.0,71.1
1964-11-09,5.624999999999997,120954.65,5.335000000000007,504.0,0.0,2.7215000000000016,33.0,0.0,-7.0,70.4
1964-11-10,4.307999999999999,125540.18,5.495999999999994,464.0,0.0,2.3924000000000003,20.0,0.0,-4.0,70.1
1964-11-11,4.914999999999996,91402.73,4.228000000000003,472.0,0.0,1.8384999999999996,13.0,0.0,6.0,70.2
1964-11-12,4.462,101613.57,4.994000000000003,442.0,0.0,1.9406999999999994,20.0,14.0,-1.0,70.7
1964-11-13,4.249999999999997,73701.75,6.414999999999995,406.0,0.0,2.102799999999999,10.0,11.0,-5.0,70.7
1964-11-14,2.6000000000000005,49566.75,10.380999999999997,341.29,0.0,2.4020000000000006,0.0,25.0,0.0,71.1
1964-11-15,4.772999999999997,122028.09,4.159000000000003,530.0,0.0,2.3747000000000016,23.0,12.0,7.0,70.6
1964-11-16,4.403999999999997,115512.99,4.207000000000003,520.0,0.0,2.2846000000000015,23.0,24.0,-8.0,70.3
1964-11-17,5.242999999999998,93259.14,4.726000000000003,455.0,0.0,1.8943000000000005,13.0,22.0,-1.0,73.7
1964-11-18,5.1249999999999964,109069.11,3.6660000000000004,519.0,0.0,1.8708999999999996,13.0,28.0,4.0,73.3
1964-11-19,3.0040000000000022,38753.65,8.384000000000002,346.53,0.0,1.9628999999999994,7.0,18.0,3.0,73.1
1964-11-20,3.998000000000002,49772.49,7.179999999999998,390.0,0.0,2.161800000000002,7.0,28.0,7.0,74.0
1964-11-21,3.8399999999999994,33783.85,8.460000000000003,348.0,0.0,1.9848999999999992,7.0,31.0,14.0,72.0
1964-11-22,5.0340000000000025,69241.78,8.839999999999998,393.0,0.0,2.689599999999999,17.0,12.0,12.0,71.5
1964-11-23,5.634999999999998,187028.87,3.5360000000000027,592.95,0.0,2.4194000000000013,33.0,0.0,-18.0,69.9
1964-11-24,2.8480000000000003,47201.11,10.167,339.15,0.0,2.4100000000000006,7.0,12.0,-9.0,69.3
1964-11-25,2.485999999999997,48347.02,10.600999999999999,335.0,0.0,2.3625000000000016,3.0,14.0,8.0,69.5
1964-11-26,5.3020000000000005,54257.61,11.547,337.0,0.0,2.8149000000000024,23.0,0.0,-5.0,68.1
1964-11-27,4.5440000000000005,106920.78,3.692000000000002,486.26,0.0,1.6835,10.0,0.0,-1.0,69.6
1964-11-28,4.725999999999996,146623.2,3.916000000000002,554.0,0.0,2.3816,23.0,11.0,0.0,68.8
1964-11-29,4.276000000000001,82295.73,4.908000000000002,436.0,0.0,1.8159999999999996,7.0,0.0,5.0,71.0
1964-11-30,4.237000000000003,110260.89,4.485999999999999,488.0,0.0,2.1437999999999984,20.0,0.0,5.0,71.5
1964-12-01,5.893999999999997,84811.77,6.367999999999998,411.13,0.0,2.134799999999998,20.0,0.0,1.0,73.9
1964-12-02,4.277000000000002,53836.4,7.964000000000001,375.47,0.0,2.237299999999997,7.0,0.0,5.0,73.8
1964-12-03,5.272999999999999,83370.76,5.967999999999994,413.0,0.0,2.01,13.0,0.0,4.0,74.4
1964-12-04,5.200999999999994,75698.19,6.3559999999999945,401.0,0.0,2.0151999999999997,10.0,0.0,5.0,75.7
1964-12-05,2.931,40245.85,8.354000000000006,346.91,0.0,1.9680999999999986,3.0,11.0,8.0,75.3
1964-12-06,5.078999999999999,54466.02,9.313000000000002,368.69,0.0,2.527199999999998,7.0,0.0,13.0,74.6
1964-12-07,7.318999999999991,63183.8,9.996000000000004,376.0,0.0,2.7692999999999994,20.0,0.0,14.0,73.8
1964-12-08,5.257999999999998,76775.18,6.330999999999994,412.0,0.0,2.1570999999999994,13.0,12.0,-1.0,75.0
1964-12-09,4.749000000000001,63148.24,8.610999999999997,374.0,0.0,2.417399999999998,13.0,11.0,6.0,75.0
1964-12-10,4.303000000000001,53454.55,8.146,372.71,0.0,2.263599999999998,7.0,15.0,5.0,76.0
1964-12-11,3.4230000000000014,28441.71,8.386999999999997,345.0,0.0,1.9491999999999985,7.0,18.0,11.0,77.0
1964-12-12,2.9300000000000006,33392.56,11.914000000000001,324.0,0.0,2.450000000000003,3.0,24.0,16.0,74.3
1964-12-13,4.227000000000003,44429.94,10.975000000000005,354.0,0.0,2.7250000000000005,17.0,15.0,22.0,75.5
1964-12-14,5.237000000000006,84000.2,5.365,425.21,0.0,1.9446,17.0,25.0,2.0,76.1
1964-12-15,5.284000000000007,88672.35,5.006,446.29,0.0,1.9816999999999982,17.0,15.0,2.0,76.5
1964-12-16,5.116999999999997,144455.46,5.425000000000001,550.0,0.0,3.241799999999999,27.0,25.0,7.0,78.2
1964-12-17,4.926999999999996,145537.86,3.650000000000002,556.0,0.0,2.3352000000000017,27.0,39.0,-9.0,77.8
1964-12-18,5.417000000000001,116341.89,3.425999999999996,500.18,0.0,1.7124999999999988,13.0,40.0,-5.0,78.1
1964-12-19,4.212,110895.52,4.004,505.55,0.0,2.0318000000000005,20.0,43.0,-3.0,79.1
1964-12-20,4.596000000000001,62961.16,6.447999999999997,388.0,0.0,1.9213999999999998,10.0,41.0,1.0,77.6
1964-12-21,4.354,46881.99,8.034000000000011,356.0,0.0,2.0389999999999997,10.0,33.0,6.0,76.2
1964-12-22,4.470999999999998,54183.92,8.350000000000001,368.86,0.0,2.270599999999999,7.0,37.0,4.0,74.9
1964-12-23,4.835999999999999,57664.23,8.363000000000001,372.32,0.0,2.3415999999999983,10.0,24.0,7.0,73.5
1964-12-24,3.3260000000000014,37170.67,8.473000000000003,347.0,0.0,1.9828999999999994,7.0,26.0,6.0,72.5
1964-12-25,4.936999999999997,46279.71,8.763,338.0,0.0,2.0310999999999986,10.0,28.0,9.0,72.4
1964-12-26,4.313,55706.01,7.619000000000001,378.75,0.0,2.1758000000000006,10.0,21.0,3.0,71.5
1964-12-27,3.6180000000000008,34699.68,8.632999999999996,342.0,0.0,1.982199999999998,7.0,28.0,9.0,73.8
1964-12-28,4.1850000000000005,36045.98,8.479999999999997,344.0,0.0,1.9754999999999985,7.0,40.0,13.0,74.7
1964-12-29,5.782999999999994,80291.01,6.604999999999997,408.0,0.0,2.188499999999999,10.0,54.0,8.0,75.1
1964-12-30,3.1220000000000003,33199.8,8.594999999999997,343.13,0.0,1.9661999999999977,3.0,31.0,10.0,74.1
1964-12-31,3.660000000000002,30853.0,8.514999999999993,341.37,0.0,1.9472999999999983,7.0,28.0,10.0,75.9
1965-01-01,4.05,34681.75,8.250000000000002,347.0,0.0,1.9499999999999997,7.0,33.0,14.0,82.7
1965-01-02,7.66,81059.46,9.199999999999996,406.0,0.0,2.9845000000000015,23.0,37.0,11.0,81.5
